SpaceId,FloorId,SpaceLabel,Area,UsageId,Capacity,ExamCapacity,SurfaceId,SurfaceType,DepartmentId,ConditionId,ConditionName,AccessTypeId,AccessType,ShowerCubicles,SpaceNotes,Tiered,DisabledAccess,AvProjectionOrPc,LeasedOut,LeasedIn,TimeTableRoom,LectureCapture,AttendanceMonitoring,HearingLoop,LastMeasured,DepartmentName,AsasId,AsasName,AsasRef,SectorId,SectorName,AcadYear,AsasNotes,usageName,SubUsage,SpaceType,HefceId,SpecialistTeaching,SpecialistResearch,teachingSpace,SpaceGroup,HefceCode,ShortDefinition,FullDefinition,Sort,FloorBuildingRef,BuildingId,GrossInternalArea,FloorNotes,BuildingName,BuildingRef,SiteID,PlanonZoneId,PlanonZoneName,Zone,BuiltDate,SiteName,SiteRef,tableDate
9540,226,UCB2/08,1.65,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-07-27 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCB2,56,1453.80004882813,NULL,UNIVERSITY CAMPUS BARNSLEY,UCB,9,5,UCB,2A,NULL,BARNSLEY,UCBy,2012-1-31
9985,255,UCON3/C01,56.07,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2008-04-07 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCON3,68,544.659973144531,WDC QUICK POLYLINE,UCO NEW,OLN,8,NULL,NULL,3B,2008-09-01 00:00:00.000,OLDHAM,UCOm,2012-1-31
9500,225,UCB1/C02,102,19,0,NULL,550,COMBINATION,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2010-07-27 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCB1,56,1815.30004882813,NULL,UNIVERSITY CAMPUS BARNSLEY,UCB,9,5,UCB,2A,NULL,BARNSLEY,UCBy,2012-1-31
9405,225,UCB1/11,19.73,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-07-27 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCB1,56,1815.30004882813,NULL,UNIVERSITY CAMPUS BARNSLEY,UCB,9,5,UCB,2A,NULL,BARNSLEY,UCBy,2012-1-31
9392,225,UCB1/05,5.43,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-07-27 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCB1,56,1815.30004882813,NULL,UNIVERSITY CAMPUS BARNSLEY,UCB,9,5,UCB,2A,NULL,BARNSLEY,UCBy,2012-1-31
9399,225,UCB1/08,6.53,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-07-27 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCB1,56,1815.30004882813,NULL,UNIVERSITY CAMPUS BARNSLEY,UCB,9,5,UCB,2A,NULL,BARNSLEY,UCBy,2012-1-31
9488,225,UCB1/19,3.29,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-07-27 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCB1,56,1815.30004882813,NULL,UNIVERSITY CAMPUS BARNSLEY,UCB,9,5,UCB,2A,NULL,BARNSLEY,UCBy,2012-1-31
9368,233,UCO3/C02,6.67,19,0,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2008-10-02 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCOT,55,1218.59997558594,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9371,233,UCO3/C05,2.55,19,0,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2008-10-02 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCOT,55,1218.59997558594,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9374,233,UCO3/C08,10.78,19,0,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2008-10-02 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCOT,55,1218.59997558594,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9904,252,UCONG/C01,112.66,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2008-04-07 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCONG,68,543.719970703125,WDC QUICK POLYLINE,UCO NEW,OLN,8,NULL,NULL,3B,2008-09-01 00:00:00.000,OLDHAM,UCOm,2012-1-31
9934,253,UCON1/C01,61.29,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2008-04-07 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCON1,68,542.200012207031,WDC QUICK POLYLINE,UCO NEW,OLN,8,NULL,NULL,3B,2008-09-01 00:00:00.000,OLDHAM,UCOm,2012-1-31
9956,254,UCON2/C01,61.3,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2008-04-07 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCON2,68,544.210021972656,WDC QUICK POLYLINE,UCO NEW,OLN,8,NULL,NULL,3B,2008-09-01 00:00:00.000,OLDHAM,UCOm,2012-1-31
10805,277,QSG/C01,9.23,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-10-19 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,qsg,75,820.559997558594,NULL,QUEENS STREET STUDIOS,QS,1,NULL,NULL,1H,NULL,QUEENSGATE,Qgte,2012-1-31
9587,230,UCOG/C01,172.37,19,0,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2008-10-02 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCOG,55,797.299987792969,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9351,231,UCOF/C02,21.45,19,0,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2008-10-02 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCOF,55,742.200012207031,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9353,231,UCOF/C04,2.79,19,0,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,1,0,NULL,NULL,NULL,NULL,2008-10-02 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCOF,55,742.200012207031,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9359,232,UCOS/C02,6.67,19,0,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,1,0,NULL,NULL,NULL,NULL,2008-10-02 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCOS,55,700.5,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
9362,232,UCOS/C05,2.54,19,0,NULL,520,SOFT,179,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,1,0,NULL,NULL,NULL,NULL,2008-10-02 00:00:00.000,UCO,49,UNIVERSITY CAMPUS OLDHAM,UCOL,1,SCHOOL,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,UCOS,55,700.5,20/08/07,UCO OLD,UCO,8,NULL,NULL,3A,NULL,OLDHAM,UCOm,2012-1-31
10471,267,BS1/C01,10.45,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-03-12 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,BS1,72,1911.47998046875,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10581,268,BS2/C05,1.88,19,0,NULL,530,HARD,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-03-12 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,BS2,72,1524.84997558594,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10582,268,BS2/C06,1.87,19,0,NULL,530,HARD,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-03-12 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,BS2,72,1524.84997558594,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10665,269,BS3/C05,1.89,19,0,NULL,530,HARD,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-03-12 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,BS3,72,1460.63000488281,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10666,269,BS3/C06,1.88,19,0,NULL,530,HARD,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-03-12 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,BS3,72,1460.63000488281,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10784,276,QSB/C01,42.09,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-10-17 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,qsB,75,823.789978027344,NULL,QUEENS STREET STUDIOS,QS,1,NULL,NULL,1H,NULL,QUEENSGATE,Qgte,2012-1-31
9664,248,CABG/C01,16.54,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2008-03-28 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,CAB G,67,1417.80004882813,NEW BUILD CMPLETED APRIL 2008,CREATIVE ARTS BUILDING,CAB,1,NULL,NULL,1C,2008-04-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10154,257,HHRAG/C01,8.72,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-10-17 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,HHRA G,69,342.25,NEW REFURB DEC 08,HUMAN & HEALTH RESEARCH ANNEXE,HHA,1,NULL,NULL,1D,NULL,QUEENSGATE,Qgte,2012-1-31
10172,265,CSLG/C01,11.52,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2008-12-02 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,CSL G,70,205.460006713867,NEW REFURB DEC 08,COMMERCIAL STREET LECTURE THEATRE,CSL,1,NULL,NULL,1G,NULL,QUEENSGATE,Qgte,2012-1-31
10435,266,BSG/C08,1.89,19,0,NULL,530,HARD,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-03-11 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10436,266,BSG/C09,1.87,19,0,NULL,530,HARD,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-03-11 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
10442,266,BSG/C15,10.15,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2011-01-12 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,BSG,72,2437.11010742188,NULL,THE BUSINESS SCHOOL,TBS,1,NULL,NULL,1A,2010-07-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
8543,208,JMG/C01,7.58,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2010-05-13 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,JMG,52,366.700012207031,NO MEASURE YET,JOURNALISM & MEDIA,JM,1,NULL,NULL,1F,2004-09-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
8544,208,JMG/C02,55,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,1,0,0,0,NULL,NULL,NULL,NULL,2010-05-13 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,JMG,52,366.700012207031,NO MEASURE YET,JOURNALISM & MEDIA,JM,1,NULL,NULL,1F,2004-09-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
8780,216,SUG/C03,18.57,19,0,NULL,520,SOFT,63,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2008-06-19 00:00:00.000,UHSU,44,STUDENT UNION,UHSU,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,SUG,54,968.799987792969,NULL,STUDENT UNION BUILDING,SU,1,NULL,NULL,1K,2004-09-01 00:00:00.000,QUEENSGATE,Qgte,2012-1-31
8856,219,MB1/C01,17.19,19,0,NULL,550,COMBINATION,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-05-18 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,MB1,57,683.200012207031,NULL,MILTON BUILDING,MB,1,NULL,NULL,1F,NULL,QUEENSGATE,Qgte,2012-1-31
8896,220,MB2/C01,36.99,19,0,NULL,520,SOFT,156,610,STANDARD,720,FULL ACCESS,NULL,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,2010-05-18 00:00:00.000,COMMON - ESTATES,4,ESTATES SERVICES,ESTA,2,SERVICES,8,NULL,FOYER,NULL,CIRCULATION,9,0,0,0,CIRCULATION,BALANCE PART (non wall add walls to this),Function Space,"CORRIDORS, STAIRS, ENTERANCES, LOBBY, FOYER, LIFTS, LAVATORIES, CLEANERS STORES, PLANT, DUCTS, BOILER ROOMS, FUEL STORES ETC.",1,MB2,57,578.700012207031,NULL,MILTON BUILDING,MB,1,NULL,NULL,1F,NULL,QUEENSGATE,Qgte,2012-1-31
