81,317,BH1,295.920013427734,2015-7-31
54,217,SU1,965.900024414063,2013-3-31
18,119,RW,890,2016-3-31
7,28,CW1,974.429992675781,2015-1-31
69,258,RH 1,375.670013427734,2015-7-31
85,329,JP1,2984.64990234375,2017-7-31
76,281,JR1,205.199996948242,2017-2-28
7,27,CWG,2414.19995117188,2013-10-31
19,72,R1,1337.78002929688,2014-3-31
52,209,JM1,274,2015-3-31
52,209,JM1,282,2013-10-31
20,99,QSB1,169.600006103516,2015-6-30
24,198,PLT2,17.3999996185303,2014-6-30
75,278,qs1,829.429992675781,2016-1-31
9,15,CS14,263.929992675781,2014-5-31
37,116,HW1,1188.91003417969,2014-12-31
79,303,PHG,67.2099990844727,2014-10-31
7,28,CW1,990.299987792969,2012-7-31
78,297,SC3,3104.31005859375,2015-1-31
2,4,BIC1,1252.4599609375,2017-12-31
9,33,CS4,2861,2014-6-30
9,10,CS9,811,2014-2-28
9,10,CS9,811,2013-5-31
9,25,CS1,1597,2014-11-30
37,293,HW4,200.5,2015-12-31
9,13,CS12,393.880004882813,2014-3-31
71,264,HHRB 3,253.809997558594,2013-3-31
76,281,JR1,205.199996948242,2018-1-31
33,52,WG,1672.59997558594,2013-11-30
6,82,CE2,851.299987792969,2012-9-30
76,280,JR12,53.3800010681152,2015-10-31
9,25,CS1,1597,2013-8-31
31,78,T4,1483.61999511719,2018-2-28
57,219,MB1,683.200012207031,2012-10-31
52,208,JMG,366.700012207031,2012-4-30
57,220,MB2,578.700012207031,2012-12-31
7,27,CWG,2404.72998046875,2015-9-30
9,207,CS15 ROOF PLANT,267,2013-5-31
67,248,CAB G,1417.77001953125,2015-10-31
37,118,HW3,1137.36999511719,2017-1-31
9,34,SB5,2506,2018-2-28
79,303,PHG,67.2099990844727,2015-1-31
67,248,CAB G,1417.80004882813,2012-7-31
28,202,SHU,145.899993896484,2013-6-30
84,327,OA5.5,0,2016-8-31
9,10,SB9,811,2018-5-31
71,263,EK2,243,2017-10-31
79,302,PHB,26.9099998474121,2017-6-30
57,222,MBB,361.799987792969,2015-4-30
75,276,qsB,693.059997558594,2016-11-30
57,219,PS1,696.070007324219,2018-4-30
72,269,BS3,1457.40002441406,2017-5-31
69,257,RH G,329.799987792969,2014-3-31
56,225,UCB1,1815.30004882813,2012-7-31
2,4,BIC1,1257.06994628906,2013-2-28
69,257,RH G,329.799987792969,2014-7-31
57,223,MB3,284.059997558594,2013-8-31
32,47,XG,1437.40002441406,2014-1-31
32,50,X3,1268.82995605469,2016-5-31
76,308,JR7,56.810001373291,2016-5-31
40,140,LSG,1313.60998535156,2016-8-31
40,142,LS2,1261.2099609375,2016-1-31
79,302,PHB,26.9099998474121,2018-5-31
32,47,XG,1437.40002441406,2013-4-30
6,205,CE4PLANT,77.3000030517578,2013-11-30
7,28,CW1,974.429992675781,2013-11-30
32,48,X1,1263,2014-4-30
7,32,CW5,896.799987792969,2013-6-30
76,308,JR7,56.810001373291,2015-12-31
76,280,JR12,0,2012-9-30
78,295,SC1.5,308.859985351563,2014-8-31
84,326,OA7,0,2016-8-31
6,81,CE1,818.099975585938,2013-1-31
